Unnamed: 0,ID,Long,Lat,Country,Island,pop,REGION,geometry,id,cluster,Region
1528,73321.0,123.742187,11.208517,Philippines,Bantayan Island,140168.0,NORTHWEST PACIFIC OCEAN,POINT (123.742187 11.208517),1528,112,APAC
1529,73332.0,123.166657,11.283724,Philippines,Pan De Azucar Island,2795.0,NORTHWEST PACIFIC OCEAN,POINT (123.166657 11.283724),1529,112,APAC
1530,73340.0,98.539482,11.293451,Myanmar,Ale-man Kyun,405.0,INDIAN OCEAN,POINT (98.539482 11.293451),1530,99,APAC
1531,73341.0,119.675712,11.295711,Philippines,Iloc Island,587.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (119.675712 11.295711),1531,112,APAC
1532,73421.0,98.124506,11.393754,Myanmar,Bushby Island,90.0,INDIAN OCEAN,POINT (98.124506 11.393754),1532,99,APAC
1533,73434.0,118.559402,9.73205,Philippines,Palawan,899723.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (118.559402 9.73205),1533,112,APAC
1534,73487.0,98.503374,11.427766,Myanmar,Pawe-gyi Kyun,75.0,INDIAN OCEAN,POINT (98.503374 11.427766),1534,99,APAC
1535,73491.0,123.259129,11.445542,Philippines,Sicogon Island,3773.0,NORTHWEST PACIFIC OCEAN,POINT (123.259129 11.445542),1535,112,APAC
1536,73545.0,123.217298,11.484401,Philippines,Calagnaan Island,3666.0,NORTHWEST PACIFIC OCEAN,POINT (123.217298 11.484401),1536,112,APAC
1537,73553.0,119.807602,11.44694,Philippines,Linapacan Island,3360.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (119.807602 11.44694),1537,112,APAC
1538,73593.0,124.822851,10.818548,Philippines,Leyte,2356899.0,NORTHWEST PACIFIC OCEAN,POINT (124.822851 10.818548),1538,112,APAC
1539,73704.0,124.4839,11.585596,Philippines,Biliran Island,154299.0,NORTHWEST PACIFIC OCEAN,POINT (124.4839 11.585596),1539,112,APAC
1540,73708.0,124.856403,11.660749,Philippines,Buad Island,14319.0,NORTHWEST PACIFIC OCEAN,POINT (124.856403 11.660749),1540,112,APAC
1541,73724.0,124.780907,11.62288,Philippines,Daram Island,29129.0,NORTHWEST PACIFIC OCEAN,POINT (124.780907 11.62288),1541,112,APAC
1542,73748.0,102.56702,11.657011,Thailand,Ko Kut,1446.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (102.56702 11.657011),1542,113,APAC
1543,73776.0,98.651593,11.732876,Myanmar,,5986.0,INDIAN OCEAN,POINT (98.651593 11.732876),1543,99,APAC
1544,73787.0,97.461776,11.784653,Myanmar,,151.0,INDIAN OCEAN,POINT (97.461776 11.784653),1544,99,APAC
1545,73789.0,98.250023,11.608769,Myanmar,Letsok-aw Kyun,1619.0,INDIAN OCEAN,POINT (98.250023 11.608769),1545,99,APAC
1546,73799.0,98.465891,11.685609,Myanmar,Kisseraing Island,18498.0,INDIAN OCEAN,POINT (98.465891 11.685609),1546,99,APAC
1547,73804.0,124.323369,11.788935,Philippines,Maripipi Island,6253.0,NORTHWEST PACIFIC OCEAN,POINT (124.323369 11.788935),1547,112,APAC
1548,73808.0,97.500776,11.800219,Myanmar,,157.0,INDIAN OCEAN,POINT (97.500776 11.800219),1548,99,APAC
1549,73835.0,102.480827,11.817852,Thailand,Ko Mak,247.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (102.480827 11.817852),1549,113,APAC
1550,73845.0,98.274404,11.829892,Myanmar,Money Island,61.0,INDIAN OCEAN,POINT (98.274404 11.829892),1550,99,APAC
1551,73853.0,98.042088,11.728469,Myanmar,Bentinck Island,201.0,INDIAN OCEAN,POINT (98.042088 11.728469),1551,99,APAC
1552,73865.0,98.419833,11.846131,Myanmar,Julian Island,72.0,INDIAN OCEAN,POINT (98.419833 11.846131),1552,99,APAC
1553,73866.0,121.473314,11.847607,Philippines,Sibay Island,8257.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.473314 11.847607),1553,112,APAC
1554,73885.0,97.660123,11.865955,Myanmar,Kunthi Kyun,103.0,INDIAN OCEAN,POINT (97.660123 11.865955),1554,99,APAC
1555,73905.0,98.266604,11.887296,Myanmar,Sabi Kyun,61.0,INDIAN OCEAN,POINT (98.266604 11.887296),1555,99,APAC
1556,73912.0,124.441305,11.904596,Philippines,Limbangcavayan Island,9086.0,NORTHWEST PACIFIC OCEAN,POINT (124.441305 11.904596),1556,112,APAC
1557,73946.0,121.559125,11.922918,Philippines,Caluya Island,8074.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.559125 11.922918),1557,112,APAC
1558,73947.0,124.306906,11.926621,Philippines,Almagro Island,7819.0,NORTHWEST PACIFIC OCEAN,POINT (124.306906 11.926621),1558,112,APAC
1559,73968.0,119.967654,11.827791,Philippines,Culion Island,14795.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (119.967654 11.827791),1559,112,APAC
1560,73985.0,120.246611,11.911195,Philippines,Coron Island,1597.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (120.246611 11.911195),1560,112,APAC
1561,73993.0,98.250022,11.958059,Myanmar,Parker Island,59.0,INDIAN OCEAN,POINT (98.250022 11.958059),1561,99,APAC
1562,73995.0,120.165828,11.979291,Philippines,Uson Island,282.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (120.165828 11.979291),1562,112,APAC
1563,74002.0,121.925517,11.970751,Philippines,Boracay Island,12015.0,NORTHWEST PACIFIC OCEAN,POINT (121.925517 11.970751),1563,112,APAC
1564,74076.0,124.189936,12.061455,Philippines,Tagapul-an Island,7671.0,NORTHWEST PACIFIC OCEAN,POINT (124.189936 12.061455),1564,112,APAC
1565,74084.0,121.937507,12.064027,Philippines,Carabao Island,9974.0,NORTHWEST PACIFIC OCEAN,POINT (121.937507 12.064027),1565,112,APAC
1566,74095.0,98.518972,11.966945,Myanmar,Saganthit Kyun,6320.0,INDIAN OCEAN,POINT (98.518972 11.966945),1566,99,APAC
1567,74099.0,121.385929,12.050495,Philippines,Semirara Island,14795.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.385929 12.050495),1567,112,APAC
1568,74127.0,102.339142,12.045776,Thailand,Ko Chang,10596.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (102.339142 12.045776),1568,113,APAC
1569,74281.0,121.07819,12.232426,Philippines,Ilin Island,8891.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.07819 12.232426),1569,112,APAC
1570,74294.0,98.096284,12.227169,Myanmar,Daung Kyun,1862.0,INDIAN OCEAN,POINT (98.096284 12.227169),1570,99,APAC
1571,74317.0,120.082111,12.118553,Philippines,Busuanga Island,77915.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (120.082111 12.118553),1571,112,APAC
1572,74350.0,98.126746,12.348691,Myanmar,Grants Island,77.0,INDIAN OCEAN,POINT (98.126746 12.348691),1572,99,APAC
1573,74374.0,98.464014,12.357567,Myanmar,Ma-aing,628.0,INDIAN OCEAN,POINT (98.464014 12.357567),1573,99,APAC
1574,74402.0,98.023723,12.358609,Myanmar,Thayawthadangyi Kyun,2042.0,INDIAN OCEAN,POINT (98.023723 12.358609),1574,99,APAC
1575,74414.0,124.262849,12.410115,Philippines,Dalupirit Island,8298.0,NORTHWEST PACIFIC OCEAN,POINT (124.262849 12.410115),1575,112,APAC
1576,74429.0,124.162348,12.428152,Philippines,Capul Island,9732.0,NORTHWEST PACIFIC OCEAN,POINT (124.162348 12.428152),1576,112,APAC
1577,74440.0,122.576283,12.407967,Philippines,Sibuyan Island,66588.0,NORTHWEST PACIFIC OCEAN,POINT (122.576283 12.407967),1577,112,APAC
1578,74448.0,98.491244,12.452036,Myanmar,Kala Kyun,13928.0,INDIAN OCEAN,POINT (98.491244 12.452036),1578,99,APAC
1579,74480.0,98.253668,12.5229,Myanmar,Maingy Island,621.0,INDIAN OCEAN,POINT (98.253668 12.5229),1579,99,APAC
1580,74487.0,124.434613,12.555403,Philippines,Gilbert Island,1213.0,NORTHWEST PACIFIC OCEAN,POINT (124.434613 12.555403),1580,112,APAC
1581,74500.0,123.597628,12.180535,Philippines,Masbate,705420.0,NORTHWEST PACIFIC OCEAN,POINT (123.597628 12.180535),1581,112,APAC
1582,74509.0,97.850243,12.575158,Myanmar,Herbert Island,74.0,INDIAN OCEAN,POINT (97.850243 12.575158),1582,99,APAC
1583,74517.0,122.289032,12.541817,Philippines,Romblon Island,27407.0,NORTHWEST PACIFIC OCEAN,POINT (122.289032 12.541817),1583,112,APAC
1584,74522.0,124.379554,12.601283,Philippines,San Juan Island,1344.0,NORTHWEST PACIFIC OCEAN,POINT (124.379554 12.601283),1584,112,APAC
1585,74535.0,125.053932,11.93769,Philippines,Samar,1624989.0,NORTHWEST PACIFIC OCEAN,POINT (125.053932 11.93769),1585,112,APAC
1586,74561.0,122.039667,12.407416,Philippines,Tablas Island,157653.0,NORTHWEST PACIFIC OCEAN,POINT (122.039667 12.407416),1586,112,APAC
1587,74568.0,125.057609,12.643202,Philippines,Batag Island,3303.0,NORTHWEST PACIFIC OCEAN,POINT (125.057609 12.643202),1587,112,APAC
1588,74571.0,98.373162,12.503017,Myanmar,King Island,14177.0,INDIAN OCEAN,POINT (98.373162 12.503017),1588,99,APAC
1589,74575.0,123.696323,12.53295,Philippines,Ticao Island,79025.0,NORTHWEST PACIFIC OCEAN,POINT (123.696323 12.53295),1589,112,APAC
1590,74577.0,124.376953,12.667838,Philippines,Biri Island,5013.0,NORTHWEST PACIFIC OCEAN,POINT (124.376953 12.667838),1590,112,APAC
1591,74616.0,122.054743,12.805712,Philippines,Simara Island,10992.0,NORTHWEST PACIFIC OCEAN,POINT (122.054743 12.805712),1591,112,APAC
1592,74645.0,121.708959,12.925441,Philippines,Maestre De Campo Island,3781.0,NORTHWEST PACIFIC OCEAN,POINT (121.708959 12.925441),1592,112,APAC
1593,74649.0,122.069948,12.938495,Philippines,Banton Island,6981.0,NORTHWEST PACIFIC OCEAN,POINT (122.069948 12.938495),1593,112,APAC
1594,74677.0,123.110492,12.976687,Philippines,Dampalif Island,65574.0,NORTHWEST PACIFIC OCEAN,POINT (123.110492 12.976687),1594,112,APAC
1595,74691.0,98.275163,13.092869,Myanmar,Dawei Island,1082.0,INDIAN OCEAN,POINT (98.275163 13.092869),1595,99,APAC
1596,74694.0,124.151862,13.202133,Philippines,Rapu Rapu Island,5295.0,NORTHWEST PACIFIC OCEAN,POINT (124.151862 13.202133),1596,112,APAC
1597,74704.0,123.998821,13.255722,Philippines,Batan Island,20517.0,NORTHWEST PACIFIC OCEAN,POINT (123.998821 13.255722),1597,112,APAC
1598,74711.0,123.878741,13.296411,Philippines,Cagraray Island,19141.0,NORTHWEST PACIFIC OCEAN,POINT (123.878741 13.296411),1598,112,APAC
1599,74717.0,123.809105,13.37505,Philippines,San Miguel Island,18378.0,NORTHWEST PACIFIC OCEAN,POINT (123.809105 13.37505),1599,112,APAC
1600,74732.0,121.066657,12.956766,Philippines,Mindoro,1316901.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.066657 12.956766),1600,112,APAC
1601,74742.0,121.969236,13.389792,Philippines,Marinduque Island,229117.0,NORTHWEST PACIFIC OCEAN,POINT (121.969236 13.389792),1601,112,APAC
1602,74743.0,121.075897,13.550526,Philippines,Verde Island,5776.0,NORTHWEST PACIFIC OCEAN,POINT (121.075897 13.550526),1602,112,APAC
1603,74754.0,144.777038,13.443537,Guam,Guam,160362.0,NORTHWEST PACIFIC OCEAN,POINT (144.777038 13.443537),1603,114,APAC
1604,74758.0,120.376726,13.6523,Philippines,Golo Island,1602.0,NORTHWEST PACIFIC OCEAN,POINT (120.376726 13.6523),1604,112,APAC
1605,74761.0,120.892359,13.647464,Philippines,Maricaban Island,11166.0,NORTHWEST PACIFIC OCEAN,POINT (120.892359 13.647464),1605,112,APAC
1606,74791.0,120.301572,13.80446,Philippines,Ambil Island,409.0,NORTHWEST PACIFIC OCEAN,POINT (120.301572 13.80446),1606,112,APAC
1607,74798.0,120.183411,13.781768,Philippines,Lubang Island,18586.0,NORTHWEST PACIFIC OCEAN,POINT (120.183411 13.781768),1607,112,APAC
1608,74834.0,121.76848,13.912642,Philippines,Pagbilao Grande Island,13937.0,NORTHWEST PACIFIC OCEAN,POINT (121.76848 13.912642),1608,112,APAC
1609,74857.0,123.826387,13.935021,Philippines,Lahuy Island,1646.0,NORTHWEST PACIFIC OCEAN,POINT (123.826387 13.935021),1609,112,APAC
1610,74858.0,123.636976,13.9402,Philippines,Quinalasag Island,2718.0,NORTHWEST PACIFIC OCEAN,POINT (123.636976 13.9402),1610,112,APAC
1611,74861.0,124.330303,13.959632,Philippines,Panay Island,2256.0,NORTHWEST PACIFIC OCEAN,POINT (124.330303 13.959632),1611,112,APAC
1612,74890.0,124.23644,13.781429,Philippines,Catanduanes Island,258417.0,NORTHWEST PACIFIC OCEAN,POINT (124.23644 13.781429),1612,112,APAC
1613,74908.0,145.214092,14.157435,Northern Mariana Islands,Rota,1889.0,NORTHWEST PACIFIC OCEAN,POINT (145.214092 14.157435),1613,114,APAC
1614,74915.0,122.047103,14.110029,Philippines,Alabat Island,63316.0,NORTHWEST PACIFIC OCEAN,POINT (122.047103 14.110029),1614,112,APAC
1615,74925.0,121.825389,14.282846,Philippines,Cabalete Island,3419.0,NORTHWEST PACIFIC OCEAN,POINT (121.825389 14.282846),1615,112,APAC
1616,74963.0,122.932761,14.46573,Philippines,Tinaga Island,4090.0,NORTHWEST PACIFIC OCEAN,POINT (122.932761 14.46573),1616,112,APAC
1617,74975.0,122.376336,14.700431,Philippines,Jomalig Island,10353.0,NORTHWEST PACIFIC OCEAN,POINT (122.376336 14.700431),1617,112,APAC
1618,74995.0,122.185675,14.795371,Philippines,Patnanongan Island,9585.0,NORTHWEST PACIFIC OCEAN,POINT (122.185675 14.795371),1618,112,APAC
1619,75008.0,122.044401,14.858792,Philippines,Palasan Island,1035.0,NORTHWEST PACIFIC OCEAN,POINT (122.044401 14.858792),1619,112,APAC
1620,75035.0,121.9386,14.872188,Philippines,Polillo Island,61467.0,NORTHWEST PACIFIC OCEAN,POINT (121.9386 14.872188),1620,112,APAC
1621,75038.0,145.631566,15.013351,Northern Mariana Islands,Tinian Island,2989.0,NORTHWEST PACIFIC OCEAN,POINT (145.631566 15.013351),1621,114,APAC
1622,75050.0,145.753963,15.189129,Northern Mariana Islands,Saipan Island,43540.0,NORTHWEST PACIFIC OCEAN,POINT (145.753963 15.189129),1622,114,APAC
1623,75074.0,95.008203,15.816815,Myanmar,Makanbon Kyun,1600.0,INDIAN OCEAN,POINT (95.008203 15.816815),1623,99,APAC
1624,75087.0,94.939991,15.851631,Myanmar,,5085.0,INDIAN OCEAN,POINT (94.939991 15.851631),1624,99,APAC
1625,75090.0,108.515971,15.952408,Vietnam,Cu Lao Cham,174.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (108.515971 15.952408),1625,-1,APAC
1626,75156.0,119.977374,16.290492,Philippines,Cabarruyan Island,29581.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (119.977374 16.290492),1626,-1,APAC
1627,75182.0,119.93508,16.399079,Philippines,Santiago Island,7635.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (119.93508 16.399079),1627,-1,APAC
1628,75310.0,122.134621,18.546556,Philippines,Palaui Island,452.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (122.134621 18.546556),1628,79,APAC
1629,75327.0,121.375244,18.870353,Philippines,Fuga Island,2571.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.375244 18.870353),1629,79,APAC
1630,75330.0,121.903783,18.921776,Philippines,Camiguin Island,3636.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.903783 18.921776),1630,79,APAC
1631,75336.0,121.224664,19.088763,Philippines,Dalupiri Island,654.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.224664 19.088763),1631,79,APAC
1632,75350.0,121.458274,19.325178,Philippines,Calayan Island,9921.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.458274 19.325178),1632,79,APAC
1633,75352.0,121.949981,19.526158,Philippines,Babuyan Island,1925.0,SOUTH CHINA AND EASTERN ARCHIPELAGIC SEAS,POINT (121.949981 19.526158),1633,79,APAC
1634,75454.0,167.857856,-46.987336,New Zealand,Stewart Island,882.0,SOUTHWEST PACIFIC OCEAN,POINT (167.857856 -46.987336),1634,-1,APAC
1635,75653.0,147.294835,-43.329138,Australia,Woody Island,4471.0,SOUTHWEST PACIFIC OCEAN,POINT (147.294835 -43.329138),1635,-1,APAC
1636,75677.0,148.080917,-42.647796,Australia,Maria Island,58.0,SOUTHWEST PACIFIC OCEAN,POINT (148.080917 -42.647796),1636,-1,APAC
1637,75724.0,173.146227,-41.27022,New Zealand,Rabbit Island,1110245.0,SOUTHWEST PACIFIC OCEAN,POINT (173.146227 -41.27022),1637,115,APAC
1638,75754.0,174.299333,-41.181591,New Zealand,Arapawa Island,95.0,SOUTHWEST PACIFIC OCEAN,POINT (174.299333 -41.181591),1638,115,APAC
1639,75789.0,174.910717,-40.855542,New Zealand,Kapiti Island,70.0,SOUTHWEST PACIFIC OCEAN,POINT (174.910717 -40.855542),1639,115,APAC
1640,75813.0,173.86178,-40.826049,New Zealand,D'Urville Island,104.0,SOUTHWEST PACIFIC OCEAN,POINT (173.86178 -40.826049),1640,115,APAC
1641,75822.0,146.591468,-42.021189,Australia,Tasmania,523628.0,SOUTHWEST PACIFIC OCEAN,POINT (146.591468 -42.021189),1641,-1,APAC
1642,75843.0,170.480865,-43.985413,New Zealand,South Island,1110245.0,SOUTHWEST PACIFIC OCEAN,POINT (170.480865 -43.985413),1642,-1,APAC
1643,75866.0,148.241195,-40.396582,Australia,Cape Barren Island,93.0,SOUTHWEST PACIFIC OCEAN,POINT (148.241195 -40.396582),1643,-1,APAC
1644,75906.0,148.065546,-40.009283,Australia,Flinders Island,660.0,SOUTHWEST PACIFIC OCEAN,POINT (148.065546 -40.009283),1644,-1,APAC
1645,75912.0,143.984974,-39.86447,Australia,King Island,1669.0,INDIAN OCEAN,POINT (143.984974 -39.86447),1645,-1,APAC
1646,76085.0,176.057296,-37.563083,New Zealand,Matakana Island,911.0,SOUTHWEST PACIFIC OCEAN,POINT (176.057296 -37.563083),1646,-1,APAC
1647,76098.0,176.255583,-37.286261,New Zealand,Mayor Island,108.0,SOUTHWEST PACIFIC OCEAN,POINT (176.255583 -37.286261),1647,-1,APAC
1648,76129.0,175.186487,-36.866046,New Zealand,Ponui Island,63.0,SOUTHWEST PACIFIC OCEAN,POINT (175.186487 -36.866046),1648,116,APAC
1649,76155.0,175.102466,-36.796133,New Zealand,Waiheke Island,19469.0,SOUTHWEST PACIFIC OCEAN,POINT (175.102466 -36.796133),1649,116,APAC
1650,76159.0,174.884525,-36.777316,New Zealand,Rangitoto Island,223.0,SOUTHWEST PACIFIC OCEAN,POINT (174.884525 -36.777316),1650,116,APAC
1651,76259.0,175.42322,-36.199885,New Zealand,Great Barrier Island,2473.0,SOUTHWEST PACIFIC OCEAN,POINT (175.42322 -36.199885),1651,116,APAC
1652,76333.0,137.240283,-35.827998,Australia,Ile Decres,4919.0,INDIAN OCEAN,POINT (137.240283 -35.827998),1652,-1,APAC
1653,76952.0,115.511418,-32.006452,Australia,Rottnest Island,862.0,INDIAN OCEAN,POINT (115.511418 -32.006452),1653,-1,APAC
1654,76959.0,159.07716,-31.553015,Australia,Lord Howe Island,207.0,SOUTHWEST PACIFIC OCEAN,POINT (159.07716 -31.553015),1654,-1,APAC
1655,77100.0,153.454364,-27.546417,Australia,Goat Island,4104.0,SOUTHWEST PACIFIC OCEAN,POINT (153.454364 -27.546417),1655,-1,APAC
1656,77110.0,153.406523,-27.150955,Australia,Moreton Island,359.0,SOUTHWEST PACIFIC OCEAN,POINT (153.406523 -27.150955),1656,-1,APAC
1657,77208.0,153.142037,-25.261108,Australia,Fraser Island,2446.0,SOUTHWEST PACIFIC OCEAN,POINT (153.142037 -25.261108),1657,-1,APAC
1658,77353.0,167.475909,-22.607196,New Caledonia,Ile des Pins,2092.0,SOUTHWEST PACIFIC OCEAN,POINT (167.475909 -22.607196),1658,-1,APAC
1659,77398.0,166.80898,-22.428333,New Caledonia,Ile Ouen,124.0,SOUTHWEST PACIFIC OCEAN,POINT (166.80898 -22.428333),1659,-1,APAC
1660,77720.0,167.973461,-21.517013,New Caledonia,Mare,4472.0,SOUTHWEST PACIFIC OCEAN,POINT (167.973461 -21.517013),1660,117,APAC
1661,77754.0,167.816494,-21.105552,New Caledonia,Ile Tiga,55.0,SOUTHWEST PACIFIC OCEAN,POINT (167.816494 -21.105552),1661,117,APAC
1662,77874.0,167.233031,-20.943242,New Caledonia,Lifou,8933.0,SOUTHWEST PACIFIC OCEAN,POINT (167.233031 -20.943242),1662,117,APAC
1663,77883.0,115.399535,-20.787934,Australia,Barrow Island,1498.0,INDIAN OCEAN,POINT (115.399535 -20.787934),1663,-1,APAC
1664,78173.0,169.821691,-20.190763,Vanuatu,Anatom,749.0,SOUTHWEST PACIFIC OCEAN,POINT (169.821691 -20.190763),1664,118,APAC
1665,78193.0,165.488532,-21.32617,New Caledonia,Nouvelle-Caledonie,238387.0,SOUTHWEST PACIFIC OCEAN,POINT (165.488532 -21.32617),1665,-1,APAC
1666,78270.0,163.662297,-19.714542,New Caledonia,Ile Art,503.0,SOUTHWEST PACIFIC OCEAN,POINT (163.662297 -19.714542),1666,-1,APAC
1667,78279.0,170.217983,-19.528174,Vanuatu,Futuna,324.0,SOUTHWEST PACIFIC OCEAN,POINT (170.217983 -19.528174),1667,118,APAC
1668,78286.0,169.347432,-19.497358,Vanuatu,Tanna,32982.0,SOUTHWEST PACIFIC OCEAN,POINT (169.347432 -19.497358),1668,118,APAC
1669,78290.0,169.602151,-19.247705,Vanuatu,Aniwa,311.0,SOUTHWEST PACIFIC OCEAN,POINT (169.602151 -19.247705),1669,118,APAC
1670,78300.0,179.76015,-19.15841,Fiji,Matuku Island,679.0,SOUTHWEST PACIFIC OCEAN,POINT (179.76015 -19.15841),1670,3,APAC
1671,78314.0,178.485979,-18.900851,Fiji,Ono Island,715.0,SOUTHWEST PACIFIC OCEAN,POINT (178.485979 -18.900851),1671,3,APAC
1672,78334.0,146.618564,-18.738022,Australia,Great Palm Island,2530.0,SOUTHWEST PACIFIC OCEAN,POINT (146.618564 -18.738022),1672,-1,APAC
1673,78337.0,169.144577,-18.813174,Vanuatu,Erromango,2310.0,SOUTHWEST PACIFIC OCEAN,POINT (169.144577 -18.813174),1673,118,APAC
1674,78340.0,179.888399,-18.600167,Fiji,Moala Island,735.0,SOUTHWEST PACIFIC OCEAN,POINT (179.888399 -18.600167),1674,3,APAC
1675,78346.0,177.631011,-18.537512,Fiji,Vatulele Island,1190.0,SOUTHWEST PACIFIC OCEAN,POINT (177.631011 -18.537512),1675,3,APAC
1676,78360.0,178.128955,-18.391326,Fiji,Mbengga Island,1053.0,SOUTHWEST PACIFIC OCEAN,POINT (178.128955 -18.391326),1676,3,APAC
1677,78409.0,179.305961,-18.021908,Fiji,Ngau Island,1893.0,SOUTHWEST PACIFIC OCEAN,POINT (179.305961 -18.021908),1677,3,APAC
1678,78427.0,179.41348,-17.808005,Fiji,Nairai Island,274.0,SOUTHWEST PACIFIC OCEAN,POINT (179.41348 -17.808005),1678,3,APAC
1679,78431.0,179.156214,-17.785814,Fiji,,115.0,SOUTHWEST PACIFIC OCEAN,POINT (179.156214 -17.785814),1679,3,APAC
1680,78443.0,177.169137,-17.748484,Fiji,Malolo Island,327.0,SOUTHWEST PACIFIC OCEAN,POINT (177.169137 -17.748484),1680,3,APAC
1681,78448.0,178.74632,-17.758587,Fiji,Moturiki Island,325.0,SOUTHWEST PACIFIC OCEAN,POINT (178.74632 -17.758587),1681,3,APAC
1682,78472.0,178.78826,-17.680909,Fiji,Ovalau Island,6214.0,SOUTHWEST PACIFIC OCEAN,POINT (178.78826 -17.680909),1682,3,APAC
1683,78498.0,168.389324,-17.677363,Vanuatu,Efate,65450.0,SOUTHWEST PACIFIC OCEAN,POINT (168.389324 -17.677363),1683,119,APAC
1684,78504.0,168.260066,-17.532149,Vanuatu,Moso Island,147.0,SOUTHWEST PACIFIC OCEAN,POINT (168.260066 -17.532149),1684,119,APAC
1685,78526.0,168.353727,-17.450204,Vanuatu,Nguna Island,1066.0,SOUTHWEST PACIFIC OCEAN,POINT (168.353727 -17.450204),1685,119,APAC
1686,78561.0,177.965346,-17.836091,Fiji,Viti Levu,711457.0,SOUTHWEST PACIFIC OCEAN,POINT (177.965346 -17.836091),1686,3,APAC
1687,78583.0,177.125633,-17.290314,Fiji,Waya Island,897.0,SOUTHWEST PACIFIC OCEAN,POINT (177.125633 -17.290314),1687,3,APAC
1688,78587.0,179.399956,-17.309244,Fiji,Koro Island,2290.0,SOUTHWEST PACIFIC OCEAN,POINT (179.399956 -17.309244),1688,3,APAC
1689,78640.0,177.243047,-17.111715,Fiji,Naviti Island,1219.0,SOUTHWEST PACIFIC OCEAN,POINT (177.243047 -17.111715),1689,3,APAC
1690,78645.0,168.379926,-17.064953,Vanuatu,Emae,2075.0,SOUTHWEST PACIFIC OCEAN,POINT (168.379926 -17.064953),1690,119,APAC
1691,78665.0,139.490669,-17.067715,Australia,Bentinck Island,83.0,INDIAN OCEAN,POINT (139.490669 -17.067715),1691,-1,APAC
1692,78675.0,177.342049,-16.959169,Fiji,Matathawa Levu,80.0,SOUTHWEST PACIFIC OCEAN,POINT (177.342049 -16.959169),1692,3,APAC
1693,78695.0,168.55889,-16.899503,Vanuatu,Tongoa,2666.0,SOUTHWEST PACIFIC OCEAN,POINT (168.55889 -16.899503),1693,119,APAC
1694,78700.0,177.415774,-16.893924,Fiji,Nathula Island,496.0,SOUTHWEST PACIFIC OCEAN,POINT (177.415774 -16.893924),1694,3,APAC
1695,78721.0,179.956647,-16.926998,Fiji,,4636.0,SOUTHWEST PACIFIC OCEAN,POINT (179.956647 -16.926998),1695,3,APAC
1696,78722.0,178.302627,-16.813832,Fiji,Yandua Island,119.0,SOUTHWEST PACIFIC OCEAN,POINT (178.302627 -16.813832),1696,3,APAC
1697,78742.0,177.511188,-16.78437,Fiji,Yasawa Island,632.0,SOUTHWEST PACIFIC OCEAN,POINT (177.511188 -16.78437),1697,3,APAC
1698,78760.0,179.911501,-16.649707,Fiji,Kioa Island,66.0,SOUTHWEST PACIFIC OCEAN,POINT (179.911501 -16.649707),1698,3,APAC
1699,78767.0,178.588679,-16.589417,Fiji,Yangganga Island,63.0,SOUTHWEST PACIFIC OCEAN,POINT (178.588679 -16.589417),1699,3,APAC
1700,78770.0,168.256113,-16.726328,Vanuatu,Epi,8368.0,SOUTHWEST PACIFIC OCEAN,POINT (168.256113 -16.726328),1700,119,APAC
1701,78802.0,179.988074,-16.515508,Fiji,Rambi Island,278.0,SOUTHWEST PACIFIC OCEAN,POINT (179.988074 -16.515508),1701,3,APAC
1702,78812.0,168.237178,-16.472955,Vanuatu,Paama,708.0,SOUTHWEST PACIFIC OCEAN,POINT (168.237178 -16.472955),1702,119,APAC
1703,78825.0,139.395879,-16.556099,Australia,Mornington Island,1101.0,INDIAN OCEAN,POINT (139.395879 -16.556099),1703,-1,APAC
